FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish6,13.78,4385,219.25,20.0,20.0,6.426268616206846,5.257856140532874,2.0,29.40841865756541,20.326050512477988,734,230,436.78992151624885,257.1129458833377,708.5828673995865
fish6,13.78,4390,219.5,20.0,20.0,6.231533203594517,5.063120727920545,2.1333333333333333,27.87258248009101,19.819124069382557,714,297,436.7905899190267,257.1147622895877,708.1853522086144
fish6,13.78,4395,219.75,20.0,20.0,6.426268616206846,5.063120727920545,3.3333333333333335,28.460371634433063,20.054360560263707,724,402,436.831831238471,257.1152180187544,708.4270492572255
fish6,13.78,4400,220.0,20.0,20.0,6.621004028819175,5.257856140532874,3.8666666666666667,29.048160788775117,20.398408139083063,740,716,435.303771524142,255.27458656513417,705.3783580892762
fish6,13.78,4405,220.25,20.0,20.0,6.621004028819175,5.647326965757531,3.8666666666666667,29.560106181266587,20.51367112270605,743,890,423.65728714914195,255.27984698180086,693.7971341309428
fish6,13.78,4410,220.5,20.0,20.0,6.815739441431503,5.647326965757531,3.8666666666666667,30.602957906712167,21.120843330897003,749,908,423.65126284358655,255.25038083596752,693.8816436795541
fish6,13.78,4415,220.75,20.0,20.0,6.621004028819175,5.647326965757531,4.133333333333333,30.015168752370112,20.952046058079333,733,939,423.64838957969755,255.25217120055095,693.5605607802485
fish6,13.78,4420,221.0,20.0,20.0,6.621004028819175,5.842062378369859,4.133333333333333,30.204778156996582,21.150437578960634,723,938,423.6772437463642,255.26120765888425,693.3984514052485
fish6,13.78,4425,221.25,20.0,20.0,6.436414552278086,6.112977368602458,4.4,29.71179370496776,20.94885901735378,715,987,413.8752124963642,257.08187172138423,685.2570842177483
fish6,13.78,4430,221.5,20.0,20.0,6.339627017012457,6.112633797403677,4.4,29.313613955252176,20.87831981096106,713,987,413.87871944080865,257.0828547943009,685.2215742351095
fish6,13.78,4440,222.0,20.0,20.0,6.661018002056643,5.957494872593759,4.4,29.92036405005688,21.014289575377596,723,788,413.82787742691966,256.3169693776342,684.604846804554
fish6,13.78,4445,222.25,20.0,20.0,6.666919998109213,5.960586641954463,4.4,30.887372013651873,21.35203424769824,741,788,423.0072611074753,256.49375974221755,694.3210208496929
fish6,13.78,4450,222.5,20.0,20.0,6.860049354652863,6.158058367022379,4.4,31.77853621539628,21.7030360325807,759,823,426.7762584688917,257.471640600586,699.4278990694776
fish6,13.78,4455,222.75,20.0,20.0,6.860049354652863,5.9634473828982575,4.4,30.716723549488048,21.461530342321147,734,816,426.7015926498414,257.471523413086,698.8531160629274
fish6,13.78,4460,223.0,20.0,20.0,7.26697285391894,5.880936809512345,4.4,31.039059537353047,21.679873390929703,736,816,426.656853066508,255.8869075276693,697.2637605941774
fish6,13.78,4465,223.25,20.0,20.0,7.240136414725089,5.767456542554168,4.4,30.754645430413344,21.630981700415628,727,816,424.1878600109524,255.88210935058592,694.6099693615383
fish6,13.78,4470,223.5,20.0,20.0,7.251691549853815,5.763682087935778,4.4,31.171786120591577,21.758839377400626,726,818,424.1763495942859,255.89438799641928,694.5907375907052
fish6,13.78,4475,223.75,20.0,20.0,7.290560780999779,5.679491915673231,4.4,31.361395525218047,21.694413022276596,724,818,424.16417945539695,255.894648413086,694.5388278684829
fish6,13.78,4480,224.0,20.0,20.0,7.290560780999779,5.679491915673231,4.4,31.437239287068632,21.703751658887782,728,818,424.15369334428584,258.57816403808596,697.2918573823717
fish6,13.78,4485,224.25,20.0,20.0,7.290560780999779,5.873822842841806,4.4,31.911262798634805,21.892157073948088,736,818,418.8438843165079,258.57852211100266,692.1424064275107
fish6,13.78,4490,224.5,20.0,20.0,7.246624524671363,5.767456542554168,4.4,31.190747061054225,21.69991868109425,717,818,418.8475127887303,258.5778189860026,691.765331774733
fish6,13.78,4495,224.75,20.0,20.0,7.246624524671363,5.767456542554168,4.4,31.190747061054225,21.69991868109425,720,818,418.84766903873026,258.57652341308597,691.8241924518162
fish6,13.78,4500,225.0,20.0,20.0,7.246624524671363,5.806382230805228,4.4,32.08191126279863,22.009526032948248,742,780,422.544434964479,256.8867577816009,694.2711927460799
fish6,13.78,4505,225.25,20.0,20.0,7.246624524671363,5.806382230805228,4.4,31.664770572620398,21.883897552686584,733,780,425.2010408672568,256.8866405941009,696.7476814613577
fish6,13.78,4510,225.5,20.0,20.0,7.246624524671363,5.806382230805228,4.4,32.02502844141069,21.91589229557327,730,780,425.0335537674327,256.8866991878509,696.5202529552836
fish6,13.78,4515,225.75,20.0,20.0,7.20521026665616,5.842062378369859,4.4,32.63177853621539,22.107382910355813,738,775,424.9888315452106,256.88611325035083,696.6349447955614
fish6,13.78,4520,226.0,20.0,20.0,7.20521026665616,5.842062378369859,4.266666666666667,32.63177853621539,22.107382910355813,738,760,424.9805676563217,259.9490885107675,699.6896561670892
fish6,13.78,4525,226.25,20.0,20.0,7.246624524671363,5.806382230805228,4.266666666666667,32.15775502464922,21.964266841790366,735,760,423.6557933507661,259.95680335451755,698.3125967052837
fish6,13.78,4530,226.5,20.0,20.0,7.246624524671363,6.001009186347239,4.266666666666667,32.8782707622298,22.197113841412534,751,756,423.6319131424327,260.03230465660096,698.6842177990336
fish6,13.78,4535,226.75,20.0,20.0,7.246624524671363,6.001009186347239,4.266666666666667,32.859309821767155,22.189485632228795,752,746,423.62566314243276,260.4938280941009,699.1594912365335
fish6,13.78,4540,227.0,20.0,20.0,7.246624524671363,5.767456542554168,4.266666666666667,31.740614334470983,21.693816276247148,727,746,423.6190051563217,260.4903580420176,698.6493631983392
fish6,13.78,4545,227.25,20.0,20.0,7.246624524671363,5.767456542554168,4.266666666666667,31.797497155858924,21.698550757009155,728,742,417.69064578132156,256.5431445003509,688.7937902816724
fish6,13.78,4550,227.5,20.0,20.0,7.054660710205307,5.768836027345813,4.4,32.06295032233598,21.595077674429305,742,727,419.60338522067593,258.30136056247284,692.7447457831488
fish6,13.78,4555,227.75,20.0,20.0,6.8788012849681595,5.959390642754383,4.4,32.612817595752745,21.77171498664618,738,727,419.5408765401204,258.30233061455624,692.6032071546766
fish6,13.78,4560,228.0,20.0,20.0,6.920171714441247,5.87511207055096,4.4,31.816458096321572,21.54748417233268,738,727,419.5488366095649,262.5876366041396,696.8964732137044
fish6,13.78,4565,228.25,20.0,20.0,6.860049354652863,5.95649684468984,4.4,32.233598786499805,21.57119843147188,738,839,428.78672723456486,262.5885024895563,706.1352297241211
fish6,13.78,4570,228.5,20.0,20.0,6.688542326504702,5.960586641954463,4.4,31.797497155858924,21.459172538540972,746,832,428.76434876234265,262.58908842705625,706.2734371893988
fish6,13.78,4575,228.75,20.0,20.0,6.674127193288828,5.960586641954463,4.4,31.683731513083043,21.310407927324867,742,813,428.7645136928982,262.58964181247296,706.1941555053712
fish6,13.78,4580,229.0,20.0,20.0,6.675986563473797,6.152086542445084,4.4,32.42320819112627,21.51107904311008,761,815,428.76201369289805,262.5910350416396,706.5730487345377
fish6,13.78,4585,229.25,20.0,20.0,6.675986563473797,6.152086542445084,4.266666666666667,32.57489571482745,21.5329795713195,766,796,425.0360327901204,262.1367576978896,702.49279048801
fish6,13.78,4590,229.5,20.0,20.0,6.675986563473797,6.152086542445084,4.266666666666667,32.89723170269245,21.642405883846227,772,794,425.0229598734538,262.1637889478896,702.6267488213434
fish6,13.78,4595,229.75,20.0,20.0,6.720986590519303,6.06382328719245,4.133333333333333,32.32840348881304,21.45888426373378,765,776,425.01215258178706,262.16434233330625,702.4764949150933
fish6,13.78,4620,231.0,20.0,20.0,6.340453816459469,6.087613642709327,4.0,31.15282518012893,20.881454573150155,770,760,436.5804511851369,261.58957679850266,713.5700279836395
fish6,13.78,4625,231.25,20.0,20.0,6.426268616206846,5.842062378369859,4.0,30.716723549488048,20.798975339028996,761,787,425.1271959768036,261.589160131836,701.9363561086396
fish6,13.78,4630,231.5,20.0,20.0,6.426268616206846,5.647326965757531,4.0,29.97724687144482,20.643908773099252,753,780,425.14157097680356,261.58966143391933,701.7912324107228
fish6,13.78,4635,231.75,20.0,20.0,6.345740727209141,5.711166951630886,3.8666666666666667,29.863481228668938,20.48278479157803,755,779,425.1200518795814,261.58925127766935,701.8093031572508
fish6,13.78,4640,232.0,20.0,20.0,6.355975806077903,5.5064657456839745,3.8666666666666667,29.370496776640117,20.417412756729355,738,791,425.09545118513694,260.8519791422526,700.7074303273896
fish6,13.78,4645,232.25,20.0,20.0,6.426268616206846,5.257856140532874,3.8666666666666667,28.706863860447474,20.093833989219853,735,781,434.5073695879146,260.86603513183593,710.0734047197506
fish6,13.78,4650,232.5,20.0,20.0,6.621004028819175,5.063120727920545,3.7333333333333334,27.79673871824042,19.70065224683431,730,766,442.1325864871932,260.65373691134977,717.3863233985429
