FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish11,13.0,1759,87.95,20.0,20.0,27.72623882729848,9.096631001617927,2.933333333333333,202.2373909745923,64.29052364702135,2860,522,433.3773948018393,252.160292821206,742.7376876230453,26.712832980685764,1.0134058466127165,within
fish11,13.0,2515,125.75,20.0,20.0,27.60559593655945,26.2015641899032,1.2,540.4057641259005,88.03029972629852,4517,129,435.0392126802233,248.7294172581037,774.108629938327,26.712832980685764,0.8927629558736854,within
fish11,13.0,2520,126.0,20.0,20.0,26.37115539076129,23.1868929490618,1.4666666666666666,482.1387940841865,83.3540938163836,4739,199,434.6965347173997,248.7580273328993,778.234562050299,26.712832980685764,0.3416775899244726,within
fish11,13.0,2521,126.05,20.0,20.0,26.43722208943107,22.694536478364395,1.4666666666666666,476.0523321956768,83.4304596420936,5044,199,434.8380711757329,248.7653938724836,784.4834650482165,26.712832980685764,0.2756108912546935,within
fish11,13.0,2523,126.15,20.0,20.0,26.451149165830515,22.989732852356884,1.4666666666666666,483.2006067500947,83.69245482757773,4901,211,434.7510747826846,248.7781542891503,781.5492290718349,26.712832980685764,0.2616838148552496,within
fish11,13.0,5919,295.95,20.0,20.0,27.05494304770956,15.49426026555105,43.6,278.64998103905947,68.64274391291319,4965,2197,426.3785985477401,249.211149067084,774.889747614824,26.712832980685764,0.3421100670237962,within
fish11,13.0,5921,296.05,20.0,20.0,25.73174004699265,16.436027178526576,3.0666666666666664,283.06788016685624,67.60322976352819,5017,1734,426.1314417150237,249.20978186898768,775.6812235840114,26.712832980685764,0.981092933693116,within
fish11,13.0,5924,296.2,20.0,20.0,26.24950221498369,14.81011158027282,4.666666666666667,276.05233219567685,66.27151230243459,4901,1884,425.7459463772056,249.4842610379432,773.2502074151487,26.712832980685764,0.4633307657020751,within
fish11,13.0,6049,302.45,20.0,20.0,27.26295776572601,17.915657960334237,1.2,343.64808494501324,73.50604917983338,6415,118,433.468851531681,252.55296214192705,814.321813673608,26.712832980685764,0.5501247850402464,within
fish11,13.0,6052,302.6,20.0,20.0,27.65242859095067,17.915657960334237,1.2,349.18467956010613,74.07402581066806,6686,118,432.7692943238811,252.5527147460937,819.0420090699748,26.712832980685764,0.9395956102649059,within
fish11,13.0,6054,302.7,20.0,20.0,28.04189941617533,17.915657960334237,1.2,353.431930223739,74.61875469633725,6720,118,431.91437250403897,252.55259104817705,818.8669635522159,26.712832980685764,1.3290664354895654,within
