FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),Width_truth (cm),Area_truth (cm²),Perimeter_truth (cm),_AbsError_Length (cm),_PerFishScale,_PerFishScale_Width,_PerFishScale_Perimeter,_PerFishScale_Area,_CompositeRelError,_SelectionMode
fish3,81.9,6116,305.8,20.0,20.0,20.113076544538977,9.15991530522418,2.132099815017591,128.4609584940426,48.407739120482454,5065,242,462.9659548610357,264.9539810569657,829.2199359180013,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.353044222443188,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.01915491199550521,within
fish3,81.9,6117,305.85,20.0,20.0,20.113537179319497,9.296293413525385,2.0136498252943915,129.4529350075101,48.56507666752302,5113,227,462.9766753472222,264.9550422548824,830.1917176021045,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.35350485722370806,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.018333755182710847,within
fish3,81.9,6118,305.9,20.0,20.0,20.11632738541124,9.429136544302407,1.7767498458479924,131.98247511685224,48.810308075546835,5226,197,463.1340928810215,264.95689121321567,832.6109840942371,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.35629506331545,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02113832677547883,within
fish3,81.9,6119,305.95,20.0,20.0,20.06777463172581,9.358964756856622,1.658299856124793,131.63528333713856,48.82512621363207,5247,211,463.1811675337992,264.9569107444657,833.0780782782649,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30774230963002225,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02177336996849836,within
fish3,81.9,6120,306.0,20.0,20.0,20.06777463172581,9.49460192724585,1.658299856124793,132.6074203203368,48.97047809946722,5308,170,463.1556727421326,264.96045892154905,834.2761316636817,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30774230963002225,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.023923048440730336,within
fish3,81.9,6121,306.05,20.0,20.0,20.06777463172581,9.49460192724585,1.8951998355711919,132.8653342138383,49.006137262684796,5290,196,463.0476866317748,264.960029234049,833.8077158658238,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30774230963002225,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.024619944815665616,within
fish3,81.9,6122,306.1,20.0,20.0,20.06777463172581,9.49460192724585,2.0136498252943915,134.32353968863552,48.99351134250322,5323,214,463.01476996525895,264.9582844423823,834.4330544076413,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30774230963002225,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.027439901929637175,within
fish3,81.9,6123,306.15,20.0,20.0,20.06777463172581,9.49460192724585,2.36899979446399,133.68867472001634,48.99699867668097,5307,309,462.9425998082856,264.9562336611324,834.0388334694179,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30774230963002225,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02620165751652142,within
fish3,81.9,6124,306.2,20.0,20.0,20.100591890129405,9.436768411761667,2.487449784187189,132.76613656249157,48.96085623218014,5297,355,462.9723437198592,264.95827142154906,833.8706151414083,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.34055956803361553,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.023075202762724012,within
fish3,81.9,6125,306.25,20.0,20.0,20.100591890129405,9.57099924887942,2.487449784187189,133.46052012191882,49.093876085100575,5276,393,462.9237542505899,264.9564289736324,833.4001832242222,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.34055956803361553,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02869575875915349,within
fish3,81.9,6126,306.3,20.0,20.0,20.131268318693447,9.513554829281974,2.487449784187189,132.54790172952872,49.03679470792605,5275,421,462.9556379311455,264.956005796549,833.4116437276945,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.37123599659765816,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02545741152291294,within
fish3,81.9,6127,306.35,20.0,20.0,20.131268318693447,9.510758720010797,2.6058997739103886,132.6272598506061,49.05268456039912,5252,474,463.01707022281215,264.9598990257157,833.0169692485279,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.37123599659765816,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.025623480921489715,within
fish3,81.9,6128,306.4,20.0,20.0,20.131268318693447,9.643571840732724,2.6058997739103886,133.09348881193583,49.13434631001713,5289,487,450.7814669267819,266.6784211611324,823.2398880879143,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.37123599659765816,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.03049165824398447,within
fish3,81.9,6129,306.45,20.0,20.0,20.131883378314427,9.645100283883549,2.6058997739103886,133.668835189747,49.15635629850778,5306,489,450.7236153617012,266.6792740257157,823.5228893874169,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3718510562186381,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.031793699105896724,within
fish3,81.9,6130,306.5,20.0,20.0,20.099121554468947,9.57179089343621,2.487449784187189,134.27394086296215,49.11405189873685,5368,493,450.5199348061456,266.6790070986324,824.558941904778,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.33908923237315847,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.030413485590117872,within
fish3,81.9,6131,306.55,20.0,20.0,20.099438323372457,9.571168960915124,2.487449784187189,134.53185475646373,49.14043659082029,5368,505,450.5018358529363,266.6802375673824,824.5420734203187,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.339406001276668,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.031049419881984845,within
fish3,81.9,6132,306.6,20.0,20.0,20.067771991984944,9.494599857586877,2.6058997739103886,133.44068059164945,48.99615749869753,5364,512,450.4268445432874,266.68224277571574,824.3890873190031,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30773966988915546,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.025706359003722062,within
fish3,81.9,6133,306.65,20.0,20.0,20.067771991984944,9.494599857586877,2.724349763633588,133.63907589434297,49.007803227553566,5343,532,450.3299435194039,266.6837076194657,823.8736511388696,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.30773966988915546,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.026159900896386097,within
fish3,81.9,6134,306.7,20.0,20.0,20.109833622889298,9.433595624557586,2.842799753356788,131.8039193444281,48.61907864031521,5282,595,450.2736848346286,266.6859146507157,822.5995994853444,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3498013007935086,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.01958476930560911,within
fish3,81.9,6135,306.75,20.0,20.0,20.109833622889298,9.56480268991724,2.842799753356788,131.9923948819869,48.72989457390678,5279,608,450.226406199062,266.6846060569657,822.4910122560278,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3498013007935086,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.02383975944541289,within
fish3,81.9,6136,306.8,20.0,20.0,20.109833622889298,9.56480268991724,2.9612497430799873,132.1015122984683,48.730164075756456,5268,627,450.2229860339506,266.6870344423824,822.2700204763329,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3498013007935086,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.024057125875722143,within
fish3,81.9,6137,306.85,20.0,20.0,20.1495142075356,9.501203104537055,3.079699732803187,131.00041836851938,48.55309203076125,5248,740,450.2257768441472,266.6863117861324,821.8720886302796,19.76003232209579,9.436867755392324,126.31828922495274,47.81281936686972,0.3894818854398103,0.8883749229239962,0.7840386915784875,0.8870512545653065,0.6629013960329246,0.01976922064528573,within
